"n","p","q","prob3","prob1","mttf3","mttf1","mttf","tau","scale3","shape.mles.1","shape.mles.2","shape.mles.3","shape.mles.4","shape.mles.5","scale.mles.1","scale.mles.2","scale.mles.3","scale.mles.4","scale.mles.5","shapes.lower.1","shapes.lower.2","shapes.lower.3","shapes.lower.4","shapes.lower.5","shapes.upper.1","shapes.upper.2","shapes.upper.3","shapes.upper.4","shapes.upper.5","scales.lower.1","scales.lower.2","scales.lower.3","scales.lower.4","scales.lower.5","scales.upper.1","scales.upper.2","scales.upper.3","scales.upper.4","scales.upper.5"
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.76531258287802,0.957484709964132,0.979280960690889,1.5050835201901,1.79664840224691,494.237416841099,2890.04593570399,267.344180742227,488.742895740587,789.033279510529,1.1470862058614,0.47443970463373,0.746302291825768,1.10660452217681,0.904675317829532,5.79654421418675,3.81564197755365,1.25150384327772,2.03046083867563,6.26734190202748,303.134255134083,651.194815003103,194.083171739599,326.92996971537,305.452222234042,1653.59948201481,14354.4063501568,409.55426817271,930.194790443848,5629.24900293006
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.21343973082657,0.91116339931379,1.28110208269432,1.32436426386059,1.79204799432047,950.712214880093,1140.36754060959,228.628041943126,855.031687189101,513.358549923305,0.831691542275595,0.598221596790513,1.0537645444277,0.715561254389061,0.951797403613012,2.03576021183572,2.27682838652055,1.5884931735464,6.56477007816648,5.7030171156598,483.664686501456,431.060162799844,181.28285003547,308.732679797785,306.401344164269,5240.68496475307,9277.04957068468,317.301803991942,4716.05182672825,1871.34426291292
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.63152993808322,1.09981309116569,1.27472583904875,0.92103596539064,1.45311765318053,729.372347096886,2846.37668827802,425.384990630801,2470.30467475632,512.100247992606,1.10158445341359,0.76229600540896,0.985499875751932,0.456596484997817,1.02443653303112,7.29058995121777,4.96220612938612,1.7348711183708,1.55351983895384,2.35948970600502,405.328058461443,460.175530622572,314.882120428422,835.715301411025,377.257154990858,2935.81686850754,13645.5771481836,713.413352848992,150517.517675395,1123.96894011095
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.419066303154,1.87146246166342,1.04384979467747,1.22017986913911,1.39895485670524,864.360928962348,490.945249968349,555.327026800447,754.727563193953,694.030610999818,1.03075051983272,1.28942446483012,0.791388449688304,0.743934641808522,0.957031710587776,2.1219288445364,2.64937994451453,1.41730483685718,2.48822364364436,2.3226937513077,483.383412384352,352.613268364632,362.363881063263,411.105711973322,423.69977752406,2663.89965638281,885.467733606698,1096.83679116724,3606.28959500524,2110.57952727729
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,0.975545416415581,1.75904733574998,1.38100163802469,0.753772834950977,1.06700785743051,1338.42069812329,575.730805383551,573.74889426432,2046.37739601068,695.743574079577,0.390844161739639,1.07701790581233,0.969714506997773,0.374849251000645,0.796880627112206,2.48367014065669,12.2439740194312,2.13656292886284,1.30667619913764,1.47114287732352,582.064967728032,403.594087174711,402.236372792192,748.705887520155,436.063433990665,62160.3839038097,1895.41923431358,1116.76219054176,146734.132145422,1537.78313725447
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.1607040344763,1.15920065767648,1.47685711032003,1.10842785297909,1.72582272846045,1109.17940459997,895.834052654307,536.558241818515,887.652884152742,731.520493632026,0.890036347012642,0.573530001582564,0.985133479530274,0.703349937343843,0.92506466695812,1.61689554990376,2.16104314148409,2.2373332024375,1.92990206207481,3.75541557790226,594.804497360098,486.442963539067,396.638132945964,508.749943755624,468.710448916787,3541.48046905467,9076.32995585897,1020.36320570139,3046.51813466216,2309.16240549585
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.31965799222655,0.836570713355821,1.03134213637966,1.59238680589462,0.809172305716682,951.007255413489,1502.49500191904,680.563995699988,535.363259320662,2098.34291142562,0.488008218812972,0.425715804737363,0.726985787122779,0.961226056086572,0.563059101582581,2.60061446278724,1.67501659577867,1.46834001666384,2.78022702488843,1.43642899988756,494.877899056266,590.950683486315,423.200002704506,400.669074382909,744.824219437929,116892.7113815,37918.2842730785,1810.74618320576,997.989686811809,16795.2593464526
100,0.215,0.825,0.199949825732212,0.176362016848044,956.493742609207,924.869251041088,231.101477737775,391.477054325248,1000,1.52756618716418,1.70532273624697,0.677250046871752,1.05379072924948,0.979776870532045,559.025295019463,490.881273611673,2062.65064239165,1231.19401436091,1122.54066603476,1.08246767277862,1.25451599802669,0.433258671353969,0.627875572288863,0.654165574016223,2.37919503426365,2.31203181840931,0.95323534334348,2.32988108602223,1.68280290537323,391.113492186953,366.930200581925,863.164755950217,535.80390666727,541.41095133802,1082.30997524628,786.308008082761,27136.0441729005,7765.82966668361,4434.57585374319
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,2.65475355595652,1.39181849642221,2.05075845989894,0.906534012124563,0.84890075909577,624.951489706216,800.282550386791,636.570934286348,1597.89702964956,2087.12872544279,1.12610255991253,0.532541101590635,1.50944828936171,0.635795352583402,0.376354031802132,7.70411701313773,2.29653952774241,2.95065604567901,1.35883769476576,1.4071036655015,451.615445100719,506.754301563226,463.474840021204,746.471998575635,830.84117961654,1885.37603440765,7055.04927422011,1081.20718234061,6711.74414811785,620467.736956996
100,0.215,0.825,0.162265605156944,0.185073900675987,1195.61717826151,924.869251041088,240.198467236649,406.701271141681,1250,1.02572181491289,1.08894640618941,0.967118718520044,1.10302371909205,1.06119918543776,1694.56172756494,809.461920284016,1872.11220983267,761.609751627307,3625.38792327096,0.733767709573003,0.622759208368118,0.589136083095304,0.850071453046247,0.57103239791564,1.4022027949696,1.7241920850751,2.1817520377203,1.50015132590411,5.41254938244807,807.92110020323,497.017807244876,664.698728158336,497.591615965742,522.650367629188,6573.82001554267,2777.07486351472,11869.0057164819,1448.67753799753,61021.5445253465
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,1.09269740586499,1.06956882449573,0.984504689605536,1.46626288044516,1.37076071759428,2367.48686131507,966.938284611379,1303.7664213873,784.391240889755,777.52730150172,0.741051350785296,0.617809372975987,0.745724046109995,1.1226480432994,1.10762176952245,4.65275264930609,1.5722409931989,1.33046742733214,2.06885330397875,1.77765044782957,880.86847840381,571.061785520843,706.240498699244,518.167788672136,507.55642917983,10789.9069656101,4034.31996015868,4035.23994150881,1888.77984148417,1431.27204775844
100,0.215,0.825,0.1359512118419,0.191167880250941,1434.74061391381,924.869251041088,246.512720866686,417.258528720743,1500,0.929616129915345,1.51836848063033,0.841939023539581,1.34929634674564,0.979988456686772,1368.21755558232,649.993035923285,3683.07153447016,798.393988116924,857.56932086601,0.632594708560213,0.728633273605897,0.327767222137782,0.94479377864743,0.772921478405343,1.2563752816352,2.92944869210472,1.68539701072362,1.99456285880342,1.24705257320237,690.948110703693,449.058173229466,982.947952555975,518.916501603526,514.581757157739,5861.06597993088,2189.34025258331,3715470.83858138,1810.22539622444,2070.96137672925
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.79180905575568,0.811191064294788,0.856746239607395,1.41922599118652,1.21825162726829,1040.60159661306,2424.87683500457,4329.9170793748,635.549816700298,830.522349922244,1.00753170265393,0.541205819831129,0.48755314473069,1.04700772002591,0.896351494482285,5.55615774671007,1.49489916619812,5.57076301653597,2.05582483662745,1.88270395913055,570.920151129468,888.019766429604,601.993927020154,451.807592218126,531.60876436229,4796.90058616869,20604.7478373055,91326.0438736327,1009.48275487678,1741.39961334769
100,0.215,0.825,0.116617315361724,0.195650660072703,1673.86404956611,924.869251041088,251.132776990115,424.977968864722,1750,1.4105036527495,1.34657626120568,1.77471715716432,1.0940827696077,1.91567649495974,900.983614086995,775.315089760508,1220.65212423864,935.153195597475,626.350978527639,0.872601445059957,0.694842351552745,0.471730178465241,0.568118229393641,1.27648661708015,2.06887000479113,2.08824524073348,3.18533273111152,1.78110328724433,2.71004683484817,587.718734908481,534.552205946394,659.102208715425,552.704373007187,481.691129215162,2900.56640244206,2318.60961063595,36334.535149093,6721.77491032883,1251.2378783513
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.13002921857643,0.728763204038496,0.974675483290359,1.02236263790539,1.04590816631592,1348.4522089239,3336.85814800095,208.85869633603,1310.11111237264,830.717449484378,0.838080858658276,0.45686863292886,0.782093122414859,0.571783405792152,0.561799004170204,4.76963364218404,4.19421794967349,1.18560481559211,39.0706262927432,1.93592490511766,507.605229753239,601.728339757677,155.386375441547,255.793608335717,389.148003338436,5523.58457866367,102458.214331949,302.834735738702,31469.0976602896,12603.9637369181
100,0.215,0.825,0.553075327915399,0.0957972524877735,239.123435652302,924.869251041088,141.877032223114,241.321481188715,250,1.15857499315584,1.12301691774008,1.0766022152033,1.10780902311702,0.760189245053466,746.901474785045,1460.38320563054,258.062866082192,689.909993055477,11440.8565097399,0.496708150456166,0.61479594884786,0.823174755329793,0.801317532257335,0.474262141878411,1.86724334816439,3.98950455144954,1.37965181593079,2.02352740451259,2.92767534858892,403.747839732116,431.456799683164,195.143429149918,386.380926215562,500.611041262457,8573.65128727687,38977.0665718587,405.685511860519,2483.81258275977,32372.4793135211
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,0.78121119835046,1.30034662968087,1.04412059722937,2.82868391133142,0.949142803884267,2358.36031590979,908.818494360627,416.532007737621,488.96065223189,1619.90477632815,0.510936127586084,0.626087745429828,0.721729585008053,1.18804989210253,0.398125902678356,1.26620617979539,2.54868933989023,1.372545155815,9.96756287301061,7.4613810095795,773.75696306478,467.743246355572,292.413773961188,358.413857139218,375.640917640026,36464.056970957,41964.07040364,748.158368791139,1635.08337075868,237663.785970786
100,0.215,0.825,0.356446462328954,0.140393708864946,478.246871304603,924.869251041088,192.551785564447,326.781948325596,500,1.62312422505619,1.54203479343576,1.08661181879905,0.612965161605932,1.07905985480769,799.891361606927,594.334576313868,557.325954991778,2846.38061276122,2001.24902825006,0.875623662212403,0.701509975045816,0.747938062087349,0.425835314996179,0.792966319047983,7.67869310446962,2.66073206109541,1.69910615943764,0.88056362397546,1.80031885116973,402.385126566145,393.229270807973,355.945284367307,979.842857985988,812.296762640416,4702.25062213086,3147.46537643118,1317.63425696644,28224.8412446789,8910.48905131099
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.24382382032229,1.33591705070568,1.25464051460865,1.14860326899918,1.48559891576306,914.934889026055,555.713835392816,714.028393234753,837.711623456695,736.687461554308,0.803970946198008,1.00297821405907,0.766959406584896,0.804854952710097,0.998667038711277,2.43216927084849,1.8508557973521,2.98911646743816,1.76783075689008,2.27442778670158,494.303336694515,387.505280566663,427.230943540347,489.131501552093,468.161524755458,5344.03907879713,1032.33791092019,2676.24312834407,2168.64451425887,2266.29106534417
100,0.215,0.825,0.257851105105913,0.163013034765382,717.370306956905,924.869251041088,216.991020822759,367.829941016634,750,1.65367353964213,1.16830704847476,1.36774689722343,1.68902989747537,1.05619712582861,518.75109763338,1036.68571784578,534.155739150626,716.02628356699,1195.3894778222,0.887265531454272,0.70548784351791,0.744567181122609,1.18986355316329,0.344735342965134,2.90224879474143,2.01694781942665,2.14754063712167,2.22702653840541,2.07669097872869,390.265555249843,516.133584169494,371.095080418438,478.750414516374,516.595605778405,1194.44784558416,5137.32615031058,1381.75472587393,1705.78068890021,215186.063963023
